date,admin1,market,latitude,longitude,yam,gari_yellow,gari_white,rice_local,maize_white,maize_yellow,cpi,fuel_price,temperature,rainfall
5/1/2015,Zamfara,Kaura Namoda,12.6,6.59,180,67.4,56,148.7,49.3,51,158.93,64.08,27.31,3.95
6/1/2015,Zamfara,Kaura Namoda,12.6,6.59,180,67.4,56,148.7,49.3,51,158.93,61.48,26.03,6.7
7/1/2015,Zamfara,Kaura Namoda,12.6,6.59,198,71.8,66,142.56,51.36,53.32,158.93,56.56,25.35,3.07
8/1/2015,Zamfara,Kaura Namoda,12.6,6.59,198,71.75,66,147.25,51.36,55.3,158.93,46.52,25.12,1.94
9/1/2015,Zamfara,Kaura Namoda,12.6,6.59,198,71.75,66,163.4,51.36,67.8,158.93,47.62,25.42,5.22
10/1/2015,Zamfara,Kaura Namoda,12.6,6.59,198,63.2,46.2,153.95,62.15,64,158.93,48.43,26.3,4.46
11/1/2015,Zamfara,Kaura Namoda,12.6,6.59,198,63.2,46.2,153.95,61,61.2,158.93,44.27,27.02,1.84
12/1/2015,Zamfara,Kaura Namoda,12.6,6.59,198,64.16,47.2,153.95,61,61.2,158.93,38.01,24.86,0.06
1/1/2016,Zamfara,Kaura Namoda,12.6,6.59,145.25,68.5,53,142.75,61,64.3,183.88,30.7,26.01,0.73
2/1/2016,Zamfara,Kaura Namoda,12.6,6.59,145.25,68.5,58.4,142.75,72.85,64.3,183.88,32.18,27.34,0.07
3/1/2016,Zamfara,Kaura Namoda,12.6,6.59,156.2,69,58.4,174.24,72.85,75,183.88,38.21,28.13,4.11
4/1/2016,Zamfara,Kaura Namoda,12.6,6.59,181.25,76.55,63.95,184.65,82.75,83.25,183.88,41.58,27.96,3.42
5/1/2016,Zamfara,Kaura Namoda,12.6,6.59,278,89.2,74.2,239,103.6,106.6,183.88,46.74,27.18,5.7
6/1/2016,Zamfara,Kaura Namoda,12.6,6.59,295,89.2,74.2,239,114.2,115.4,183.88,48.25,26.04,6.07
7/1/2016,Zamfara,Kaura Namoda,12.6,6.59,295,90.1,76.1,239.42,121.6,122.35,183.88,44.95,25.33,4.15
8/1/2016,Zamfara,Kaura Namoda,12.6,6.59,295,109.16,76.1,290.88,151.16,151.56,183.88,45.84,25.14,3.72
9/1/2016,Zamfara,Kaura Namoda,12.6,6.59,227,114.8,107.3,290.88,123.8,125.15,183.88,46.57,25.49,12.87
10/1/2016,Zamfara,Kaura Namoda,12.6,6.59,227,103.6,95.8,229.5,106,113,183.88,49.52,26.48,8.92
11/1/2016,Zamfara,Kaura Namoda,12.6,6.59,227,114.08,106.64,264.6,106,127.2,183.88,44.73,27.47,1.52
12/1/2016,Zamfara,Kaura Namoda,12.6,6.59,227,116.6,110.35,270,128,127.2,183.88,53.31,27.18,0.23
1/1/2017,Zamfara,Kaura Namoda,12.6,6.59,252,116.6,118.6,270,152,155.5,214.23,54.58,26.89,0.12
2/1/2017,Zamfara,Kaura Namoda,12.6,6.59,252,116.6,139.8,270,152,155.5,214.23,54.87,27.41,0.39
3/1/2017,Zamfara,Kaura Namoda,12.6,6.59,252,116.6,139.8,295,154.76,158.24,214.23,51.59,27.79,2.45
4/1/2017,Zamfara,Kaura Namoda,12.6,6.59,252,149.2,139.8,295,158.9,161.2,214.23,52.31,27.87,2.88
5/1/2017,Zamfara,Kaura Namoda,12.6,6.59,124,149.2,139.8,295,159.6,161.2,214.23,50.33,27.5,6.26
6/1/2017,Zamfara,Kaura Namoda,12.6,6.59,126,213,171.9,292.25,162.8,161.2,214.23,46.37,26.47,10.85
7/1/2017,Zamfara,Kaura Namoda,12.6,6.59,126,228,176.6,280,162.8,148.2,214.23,48.48,25.3,7.82
8/1/2017,Zamfara,Kaura Namoda,12.6,6.59,126,160.68,130.68,280,162.8,148.2,214.23,51.7,24.8,3.57
9/1/2017,Zamfara,Kaura Namoda,12.6,6.59,104,132.2,113.6,280,162.8,127.6,214.23,56.15,25.32,5.23
10/1/2017,Zamfara,Kaura Namoda,12.6,6.59,119.2,132.2,101,224,90.45,127.6,214.23,57.51,26.33,4.3
11/1/2017,Zamfara,Kaura Namoda,12.6,6.59,138.8,120.92,106.4,232.6,90.45,89.4,214.23,62.71,26.85,1.89
12/1/2017,Zamfara,Kaura Namoda,12.6,6.59,138.8,122,107,247.25,90.45,98.45,214.23,64.37,26.64,1.73
1/1/2018,Zamfara,Kaura Namoda,12.6,6.59,148.8,174.42,135.45,244.81,94.4,94.54,240.14,69.08,25.9,0
2/1/2018,Zamfara,Kaura Namoda,12.6,6.59,318,174.42,98.8,244.81,100.2,98.4,240.14,65.32,27.43,1.63
3/1/2018,Zamfara,Kaura Namoda,12.6,6.59,318,120.4,113.1,259.55,104.15,98.4,240.14,66.02,27.47,1.4
4/1/2018,Zamfara,Kaura Namoda,12.6,6.59,318,130.9,113.1,270.8,115.85,116.8,240.14,72.11,27.43,1.53
5/1/2018,Zamfara,Kaura Namoda,12.6,6.59,318,118.56,111.48,271.68,115.85,116.8,240.14,76.98,26.9,6.12
6/1/2018,Zamfara,Kaura Namoda,12.6,6.59,318,118.56,111.48,271.68,114.75,116.8,240.14,74.4,26.25,6.44
7/1/2018,Zamfara,Kaura Namoda,12.6,6.59,318,112.85,111.48,271.68,113.25,112.3,240.14,74.25,25.39,7.42
8/1/2018,Zamfara,Kaura Namoda,12.6,6.59,323.6,107.96,102.64,246.64,113.25,104.32,240.14,72.53,25.11,5.18
9/1/2018,Zamfara,Kaura Namoda,12.6,6.59,323.6,104.8,100.25,224.15,93.85,96.25,240.14,78.89,25.69,9.09
10/1/2018,Zamfara,Kaura Namoda,12.6,6.59,105.6,104.8,117.84,224.15,87.69,88.2,240.14,81.03,26.42,6.72
11/1/2018,Zamfara,Kaura Namoda,12.6,6.59,92,104.8,127.36,221.48,85.45,88.2,240.14,64.75,27.26,3.6
12/1/2018,Zamfara,Kaura Namoda,12.6,6.59,90.4,104.8,107.45,227.78,85.7,88.2,240.14,57.36,26.78,0.33
